data_type,metric,comparison_type,encoding,method1,method2,p_value,p_value_bonferroni,winner,mean_method1,mean_method2,significant,significant_bonferroni
CHANGEseq,auc,Encoding_catboost,Multiple,OneHotVstack,bulges,5.659482002304958e-14,1.5846549606453883e-12,bulges,,,True,True
CHANGEseq,auc,Encoding_catboost,Multiple,OneHotVstack,MM,4.292495226347432e-17,1.2018986633772809e-15,OneHotVstack,,,True,True
CHANGEseq,auc,Encoding_catboost,Multiple,kmer,LabelEncodingPairwise,3.4484486638023754e-19,9.655656258646651e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_catboost,Multiple,kmer,bulges,4.159104191274553e-18,1.164549173556875e-16,bulges,,,True,True
CHANGEseq,auc,Encoding_catboost,Multiple,kmer,MM,0.09327270266205734,1.0,No diff,,,False,False
CHANGEseq,auc,Encoding_catboost,Multiple,LabelEncodingPairwise,bulges,1.0730301981074389e-14,3.004484554700829e-13,bulges,,,True,True
CHANGEseq,auc,Encoding_catboost,Multiple,LabelEncodingPairwise,MM,4.658787932195035e-19,1.3044606210146098e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_catboost,Multiple,bulges,MM,4.631848862393541e-18,1.2969176814701915e-16,bulges,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,NPM,OneHot,0.00016982021509235308,0.0047549660225858865,OneHot,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,NPM,OneHot5Channel,0.014201975533643845,0.39765531494202766,OneHot5Channel,,,True,False
CHANGEseq,auc,Encoding_decision_tree,Multiple,NPM,OneHotVstack,3.640570652948875e-10,1.019359782825685e-08,OneHotVstack,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,NPM,kmer,1.5814279463148524e-17,4.4279982496815866e-16,kmer,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,NPM,LabelEncodingPairwise,1.5955852232402275e-19,4.4676386250726374e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,NPM,bulges,0.11980863299738391,1.0,No diff,,,False,False
CHANGEseq,auc,Encoding_decision_tree,Multiple,NPM,MM,1.4622364834081388e-17,4.094262153542789e-16,MM,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot,OneHot5Channel,0.35727004310909183,1.0,No diff,,,False,False
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot,OneHotVstack,0.0006747365921691786,0.018892624580737,OneHotVstack,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot,kmer,8.076774673515721e-09,2.261496908584402e-07,kmer,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot,LabelEncodingPairwise,1.2374664216651204e-18,3.4649059806623373e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot,bulges,0.005669877782397768,0.1587565779071375,OneHot,,,True,False
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot,MM,1.964156528413725e-15,5.4996382795584304e-14,MM,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot5Channel,OneHotVstack,5.332081173623612e-05,0.0014929827286146115,OneHotVstack,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot5Channel,kmer,5.046006266567643e-13,1.41288175463894e-11,kmer,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot5Channel,LabelEncodingPairwise,1.6403128352662267e-19,4.592875938745435e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot5Channel,bulges,0.037977150195058096,1.0,OneHot5Channel,,,True,False
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHot5Channel,MM,2.2544161528211934e-14,6.312365227899342e-13,MM,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHotVstack,kmer,2.645696057750959e-07,7.407948961702686e-06,kmer,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHotVstack,LabelEncodingPairwise,1.5955852232402275e-19,4.4676386250726374e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHotVstack,bulges,1.220372415794696e-10,3.4170427642251487e-09,OneHotVstack,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,OneHotVstack,MM,8.084487272362266e-14,2.2636564362614344e-12,MM,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,kmer,LabelEncodingPairwise,7.586607468655957e-18,2.124250091223668e-16,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,kmer,bulges,1.1205371053024293e-16,3.137503894846802e-15,kmer,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,kmer,MM,0.012678693854838682,0.3550034279354831,MM,,,True,False
CHANGEseq,auc,Encoding_decision_tree,Multiple,LabelEncodingPairwise,bulges,1.2785723680814605e-19,3.5800026306280895e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,LabelEncodingPairwise,MM,2.348410144171454e-17,6.575548403680071e-16,LabelEncodingPairwise,,,True,True
CHANGEseq,auc,Encoding_decision_tree,Multiple,bulges,MM,9.870282200600091e-18,2.7636790161680255e-16,MM,,,True,True
CHANGEseq,pearson,Backend_pairwise,NPM,XGBoost,CatBoost,1.7298265688114486e-10,5.189479706434345e-10,CatBoost,0.4810220607806301,0.5123157765150046,True,True
CHANGEseq,pearson,Backend_pairwise,NPM,XGBoost,DecisionTree,1.7763568394002505e-15,5.329070518200751e-15,XGBoost,0.4810220607806301,0.0042337218778336055,True,True
CHANGEseq,pearson,Backend_pairwise,NPM,CatBoost,DecisionTree,1.7763568394002505e-15,5.329070518200751e-15,CatBoost,0.5123157765150046,0.0042337218778336055,True,True
CHANGEseq,pearson,Backend_pairwise,OneHot,XGBoost,CatBoost,2.012865068750746e-12,6.0385952062522376e-12,CatBoost,0.43492510191955625,0.4844793545244721,True,True
CHANGEseq,pearson,Backend_pairwise,OneHot,XGBoost,DecisionTree,1.149055714851407e-14,3.447167144554221e-14,XGBoost,0.43492510191955625,0.02945458667465995,True,True
CHANGEseq,pearson,Backend_pairwise,OneHot,CatBoost,DecisionTree,1.149055714851407e-14,3.447167144554221e-14,CatBoost,0.4844793545244721,0.02945458667465995,True,True
CHANGEseq,pearson,Backend_pairwise,OneHot5Channel,XGBoost,CatBoost,5.049161283824424e-15,1.514748385147327e-14,CatBoost,0.4749771941518445,0.5254715206813452,True,True
CHANGEseq,pearson,Backend_pairwise,OneHot5Channel,XGBoost,DecisionTree,1.8686821759772635e-19,5.606046527931791e-19,XGBoost,0.4749771941518445,0.012331710572965941,True,True
CHANGEseq,pearson,Backend_pairwise,OneHot5Channel,CatBoost,DecisionTree,1.8686821759772635e-19,5.606046527931791e-19,CatBoost,0.5254715206813452,0.012331710572965941,True,True
CHANGEseq,pearson,Backend_pairwise,OneHotVstack,XGBoost,CatBoost,6.422315334972078e-14,1.9266946004916234e-13,CatBoost,0.4594293682023827,0.5146664853058363,True,True
CHANGEseq,pearson,Backend_pairwise,OneHotVstack,XGBoost,DecisionTree,5.835434739233746e-19,1.7506304217701238e-18,XGBoost,0.4594293682023827,0.034936445695721886,True,True
CHANGEseq,pearson,Backend_pairwise,OneHotVstack,CatBoost,DecisionTree,5.835434739233746e-19,1.7506304217701238e-18,CatBoost,0.5146664853058363,0.034936445695721886,True,True
CHANGEseq,pearson,Backend_pairwise,kmer,XGBoost,CatBoost,7.233431243973504e-15,2.170029373192051e-14,XGBoost,0.21547707635408028,0.20766505940099614,True,True
CHANGEseq,pearson,Backend_pairwise,kmer,XGBoost,DecisionTree,1.2785723680814605e-19,3.8357171042443814e-19,XGBoost,0.21547707635408028,0.05465717223377388,True,True
CHANGEseq,pearson,Backend_pairwise,kmer,CatBoost,DecisionTree,1.2785723680814605e-19,3.8357171042443814e-19,CatBoost,0.20766505940099614,0.05465717223377388,True,True
CHANGEseq,pearson,Backend_pairwise,LabelEncodingPairwise,XGBoost,CatBoost,7.794131183525982e-11,2.3382393550577946e-10,XGBoost,0.4920529511800738,0.4207554173855382,True,True
CHANGEseq,pearson,Backend_pairwise,LabelEncodingPairwise,XGBoost,DecisionTree,1.2785723680814605e-19,3.8357171042443814e-19,XGBoost,0.4920529511800738,0.12915606781716496,True,True
CHANGEseq,pearson,Backend_pairwise,LabelEncodingPairwise,CatBoost,DecisionTree,1.2785723680814605e-19,3.8357171042443814e-19,CatBoost,0.4207554173855382,0.12915606781716496,True,True
CHANGEseq,pearson,Backend_pairwise,bulges,XGBoost,CatBoost,2.337466807798123e-09,7.012400423394369e-09,CatBoost,0.48133093520231496,0.5115708107216297,True,True
CHANGEseq,pearson,Backend_pairwise,bulges,XGBoost,DecisionTree,1.4901161193847656e-08,4.470348358154297e-08,XGBoost,0.48133093520231496,0.009862187228269407,True,True
CHANGEseq,pearson,Backend_pairwise,bulges,CatBoost,DecisionTree,1.4901161193847656e-08,4.470348358154297e-08,CatBoost,0.5115708107216297,0.009862187228269407,True,True
CHANGEseq,pearson,Backend_pairwise,MM,XGBoost,CatBoost,1.8680040036419343e-14,5.604012010925803e-14,XGBoost,0.21547707635408025,0.20785681126442973,True,True
CHANGEseq,pearson,Backend_pairwise,MM,XGBoost,DecisionTree,1.2785723680814605e-19,3.8357171042443814e-19,XGBoost,0.21547707635408025,0.06137339436269601,True,True
CHANGEseq,pearson,Backend_pairwise,MM,CatBoost,DecisionTree,1.2785723680814605e-19,3.8357171042443814e-19,CatBoost,0.20785681126442973,0.06137339436269601,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,NPM,OneHot,0.000354307172666958,0.009920600834674824,NPM,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,NPM,OneHot5Channel,0.8147506679435857,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,NPM,OneHotVstack,0.07180617900408742,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,NPM,kmer,1.2785723680814605e-19,3.5800026306280895e-18,NPM,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,NPM,LabelEncodingPairwise,0.8288612153781671,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,NPM,bulges,0.8205972390622032,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,NPM,MM,1.2785723680814605e-19,3.5800026306280895e-18,NPM,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot,OneHot5Channel,2.613893241407605e-10,7.318901075941294e-09,OneHot5Channel,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot,OneHotVstack,0.04551328137729819,1.0,OneHotVstack,,,True,False
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot,kmer,7.813069207745088e-19,2.1876593781686248e-17,OneHot,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot,LabelEncodingPairwise,2.2877765561447087e-07,6.405774357205184e-06,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot,bulges,0.00032672711311487247,0.00914835916721643,bulges,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot,MM,7.813069207745088e-19,2.1876593781686248e-17,OneHot,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot5Channel,OneHotVstack,0.004952452489999575,0.1386686697199881,OneHot5Channel,,,True,False
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot5Channel,kmer,2.6208359623809763e-19,7.338340694666734e-18,OneHot5Channel,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot5Channel,LabelEncodingPairwise,0.09911024494664354,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot5Channel,bulges,0.8406625402320274,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHot5Channel,MM,2.6208359623809763e-19,7.338340694666734e-18,OneHot5Channel,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHotVstack,kmer,1.5097146803514945e-19,4.227201104984184e-18,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHotVstack,LabelEncodingPairwise,0.000597163038459219,0.016720565076858134,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHotVstack,bulges,0.07038659312698957,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,OneHotVstack,MM,1.5097146803514945e-19,4.227201104984184e-18,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,kmer,LabelEncodingPairwise,1.5097146803514945e-19,4.227201104984184e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,kmer,bulges,1.2785723680814605e-19,3.5800026306280895e-18,bulges,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,kmer,MM,0.48870957520171077,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,LabelEncodingPairwise,bulges,0.8265054880725493,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_xgb,Multiple,LabelEncodingPairwise,MM,1.5097146803514945e-19,4.227201104984184e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_xgb,Multiple,bulges,MM,1.2785723680814605e-19,3.5800026306280895e-18,bulges,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,NPM,OneHot,0.00591117079972858,0.16551278239240022,NPM,,,True,False
CHANGEseq,pearson,Encoding_catboost,Multiple,NPM,OneHot5Channel,0.11983612464151756,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_catboost,Multiple,NPM,OneHotVstack,0.9169296086946482,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_catboost,Multiple,NPM,kmer,1.2785723680814605e-19,3.5800026306280895e-18,NPM,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,NPM,LabelEncodingPairwise,1.7814925396834952e-15,4.9881791111137865e-14,NPM,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,NPM,bulges,0.6210934262669975,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_catboost,Multiple,NPM,MM,1.2785723680814605e-19,3.5800026306280895e-18,NPM,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot,OneHot5Channel,1.1957102648473967e-08,3.347988741572711e-07,OneHot5Channel,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot,OneHotVstack,1.0658574140450121e-05,0.0002984400759326034,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot,kmer,1.6862790198654761e-19,4.721581255623333e-18,OneHot,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot,LabelEncodingPairwise,1.6902710048438432e-06,4.732758813562761e-05,OneHot,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot,bulges,0.0059659804567191764,0.16704745278813693,bulges,,,True,False
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot,MM,1.7335176431480342e-19,4.8538494008144954e-18,OneHot,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot5Channel,OneHotVstack,0.037111943904256865,1.0,OneHot5Channel,,,True,False
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot5Channel,kmer,1.5520632078738797e-19,4.345776982046863e-18,OneHot5Channel,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot5Channel,LabelEncodingPairwise,4.096187272916647e-12,1.1469324364166613e-10,OneHot5Channel,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot5Channel,bulges,0.1121241755793827,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHot5Channel,MM,1.5520632078738797e-19,4.345776982046863e-18,OneHot5Channel,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHotVstack,kmer,1.2785723680814605e-19,3.5800026306280895e-18,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHotVstack,LabelEncodingPairwise,5.884123633714145e-12,1.6475546174399607e-10,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHotVstack,bulges,0.8619936917264006,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_catboost,Multiple,OneHotVstack,MM,1.2785723680814605e-19,3.5800026306280895e-18,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,kmer,LabelEncodingPairwise,1.2785723680814605e-19,3.5800026306280895e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,kmer,bulges,1.2785723680814605e-19,3.5800026306280895e-18,bulges,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,kmer,MM,0.3104395450580756,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_catboost,Multiple,LabelEncodingPairwise,bulges,2.3292260662368847e-15,6.521832985463277e-14,bulges,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,LabelEncodingPairwise,MM,1.2785723680814605e-19,3.5800026306280895e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_catboost,Multiple,bulges,MM,1.2785723680814605e-19,3.5800026306280895e-18,bulges,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,NPM,OneHot,8.473593697999604e-05,0.002372606235439889,OneHot,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,NPM,OneHot5Channel,0.08401577354329604,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_decision_tree,Multiple,NPM,OneHotVstack,3.4387190339657536e-07,9.62841329510411e-06,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,NPM,kmer,2.3080204414327454e-11,6.462457236011687e-10,kmer,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,NPM,LabelEncodingPairwise,3.552713678800501e-15,9.947598300641403e-14,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,NPM,bulges,0.8190952935504228,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_decision_tree,Multiple,NPM,MM,1.6058265828178264e-12,4.496314431889914e-11,MM,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot,OneHot5Channel,0.03666942818091192,1.0,OneHot,,,True,False
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot,OneHotVstack,0.001060571683049398,0.029696007125383145,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot,kmer,0.00016785795533431932,0.004700022749360941,kmer,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot,LabelEncodingPairwise,2.028753714074591e-12,5.6805103994088554e-11,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot,bulges,0.5618896484375,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot,MM,2.3944052284620854e-10,6.704334639693839e-09,MM,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot5Channel,OneHotVstack,1.7190514685999075e-07,4.8133441120797414e-06,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot5Channel,kmer,1.2201178225413594e-13,3.4163299031158066e-12,kmer,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot5Channel,LabelEncodingPairwise,1.9217005532651122e-19,5.3807615491423145e-18,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot5Channel,bulges,0.7139776796102524,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHot5Channel,MM,9.221285963458315e-16,2.5819600697683283e-14,MM,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHotVstack,kmer,0.007211449900642247,0.20192059721798292,kmer,,,True,False
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHotVstack,LabelEncodingPairwise,1.0357035101012035e-18,2.8999698282833695e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHotVstack,bulges,0.0008278489112854004,0.02317976951599121,OneHotVstack,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,OneHotVstack,MM,0.0005652571713000198,0.015827200796400556,MM,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,kmer,LabelEncodingPairwise,3.080042983642321e-18,8.624120354198499e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,kmer,bulges,4.093348979949951e-05,0.0011461377143859863,kmer,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,kmer,MM,0.055849875532889004,1.0,No diff,,,False,False
CHANGEseq,pearson,Encoding_decision_tree,Multiple,LabelEncodingPairwise,bulges,1.4901161193847656e-08,4.172325134277344e-07,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,LabelEncodingPairwise,MM,3.426492225293898e-18,9.594178230822915e-17,LabelEncodingPairwise,,,True,True
CHANGEseq,pearson,Encoding_decision_tree,Multiple,bulges,MM,3.769993782043457e-06,0.0001055598258972168,MM,,,True,True
CHANGEseq,spearman,Backend_pairwise,NPM,XGBoost,CatBoost,0.032932730592233485,0.09879819177670046,CatBoost,0.12197312642272247,0.12236286333110233,True,False
CHANGEseq,spearman,Backend_pairwise,NPM,XGBoost,DecisionTree,3.552713678800501e-15,1.0658141036401503e-14,XGBoost,0.12197312642272247,0.0034781174394184905,True,True
CHANGEseq,spearman,Backend_pairwise,NPM,CatBoost,DecisionTree,3.552713678800501e-15,1.0658141036401503e-14,CatBoost,0.12236286333110233,0.0034781174394184905,True,True
CHANGEseq,spearman,Backend_pairwise,OneHot,XGBoost,CatBoost,5.78828757504346e-08,1.7364862725130382e-07,CatBoost,0.11932448397692297,0.12050047261685702,True,True
CHANGEseq,spearman,Backend_pairwise,OneHot,XGBoost,DecisionTree,5.2283468691376314e-14,1.5685040607412894e-13,XGBoost,0.11932448397692297,0.022802212516894273,True,True
CHANGEseq,spearman,Backend_pairwise,OneHot,CatBoost,DecisionTree,4.500876741291729e-14,1.3502630223875187e-13,CatBoost,0.12050047261685702,0.022802212516894273,True,True
CHANGEseq,spearman,Backend_pairwise,OneHot5Channel,XGBoost,CatBoost,2.104865651533341e-13,6.314596954600023e-13,CatBoost,0.12035108569321105,0.12172037823364658,True,True
CHANGEseq,spearman,Backend_pairwise,OneHot5Channel,XGBoost,DecisionTree,2.402938690532994e-19,7.208816071598982e-19,XGBoost,0.12035108569321105,0.011451915064265848,True,True
CHANGEseq,spearman,Backend_pairwise,OneHot5Channel,CatBoost,DecisionTree,2.402938690532994e-19,7.208816071598982e-19,CatBoost,0.12172037823364658,0.011451915064265848,True,True
CHANGEseq,spearman,Backend_pairwise,OneHotVstack,XGBoost,CatBoost,1.1205371053024293e-16,3.3616113159072876e-16,CatBoost,0.11675098784006026,0.12044482203667782,True,True
CHANGEseq,spearman,Backend_pairwise,OneHotVstack,XGBoost,DecisionTree,1.3390171664783065e-18,4.0170514994349196e-18,XGBoost,0.11675098784006026,0.03565982978513038,True,True
CHANGEseq,spearman,Backend_pairwise,OneHotVstack,CatBoost,DecisionTree,1.194680869582439e-18,3.584042608747317e-18,CatBoost,0.12044482203667782,0.03565982978513038,True,True
CHANGEseq,spearman,Backend_pairwise,kmer,XGBoost,CatBoost,6.584658984254e-05,0.00019753976952762,XGBoost,0.1102776695998969,0.11014585949346231,True,True
CHANGEseq,spearman,Backend_pairwise,kmer,XGBoost,DecisionTree,1.2785723680814605e-19,3.8357171042443814e-19,XGBoost,0.1102776695998969,0.042591754212569694,True,True
CHANGEseq,spearman,Backend_pairwise,kmer,CatBoost,DecisionTree,1.2785723680814605e-19,3.8357171042443814e-19,CatBoost,0.11014585949346231,0.042591754212569694,True,True
CHANGEseq,spearman,Backend_pairwise,LabelEncodingPairwise,XGBoost,CatBoost,0.0015733258889012798,0.00471997766670384,XGBoost,0.1207973092679454,0.12025207506306096,True,True
CHANGEseq,spearman,Backend_pairwise,LabelEncodingPairwise,XGBoost,DecisionTree,0.22250994274685654,0.6675298282405696,No significant difference,0.1207973092679454,0.11508890775248674,False,False
CHANGEseq,spearman,Backend_pairwise,LabelEncodingPairwise,CatBoost,DecisionTree,0.17705420647551462,0.5311626194265439,No significant difference,0.12025207506306096,0.11508890775248674,False,False
CHANGEseq,spearman,Backend_pairwise,bulges,XGBoost,CatBoost,0.06582004333751444,0.1974601300125433,No significant difference,0.12202129941373573,0.12238385921783071,False,False
CHANGEseq,spearman,Backend_pairwise,bulges,XGBoost,DecisionTree,1.4901161193847656e-08,4.470348358154297e-08,XGBoost,0.12202129941373573,0.007121867801306321,True,True
CHANGEseq,spearman,Backend_pairwise,bulges,CatBoost,DecisionTree,1.4901161193847656e-08,4.470348358154297e-08,CatBoost,0.12238385921783071,0.007121867801306321,True,True
CHANGEseq,spearman,Backend_pairwise,MM,XGBoost,CatBoost,0.00051504729082261,0.0015451418724678298,XGBoost,0.1102776695998969,0.11018749966566269,True,True
CHANGEseq,spearman,Backend_pairwise,MM,XGBoost,DecisionTree,1.4685083764479299e-19,4.40552512934379e-19,XGBoost,0.1102776695998969,0.0517396716909465,True,True
CHANGEseq,spearman,Backend_pairwise,MM,CatBoost,DecisionTree,1.4685083764479299e-19,4.40552512934379e-19,CatBoost,0.11018749966566269,0.0517396716909465,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,NPM,OneHot,3.0754336855253865e-16,8.611214319471083e-15,NPM,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,NPM,OneHot5Channel,4.27508102481141e-12,1.1970226869471948e-10,NPM,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,NPM,OneHotVstack,2.2187734742377902e-17,6.212565727865812e-16,NPM,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,NPM,kmer,7.400339563973226e-19,2.0720950779125033e-17,NPM,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,NPM,LabelEncodingPairwise,5.18465158619368e-11,1.4517024441342305e-09,NPM,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,NPM,bulges,0.051878160009269834,1.0,No diff,,,False,False
CHANGEseq,spearman,Encoding_xgb,Multiple,NPM,MM,7.400339563973226e-19,2.0720950779125033e-17,NPM,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot,OneHot5Channel,4.047199496104713e-06,0.00011332158589093196,OneHot5Channel,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot,OneHotVstack,1.0646360072653603e-09,2.980980820343009e-08,OneHot,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot,kmer,2.007971411825441e-18,5.622319953111235e-17,OneHot,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot,LabelEncodingPairwise,2.413403221741709e-08,6.757529020876785e-07,LabelEncodingPairwise,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot,bulges,1.240384084819039e-16,3.4730754374933093e-15,bulges,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot,MM,2.007971411825441e-18,5.622319953111235e-17,OneHot,,,True,True
CHANGEseq,spearman,Encoding_xgb,Multiple,OneHot5Channel,OneHotVstack,2.418748532072835e-14,6.772495889803938e-13,OneHot5Channel,,,True,True
